Date, Iteration, Virial Sum, Potential Energy 
2026-02-16 05:21:47,979,-6957928.822717353,-6126177.568326931
2026-02-16 05:22:18,980,-6958153.520114328,-6124831.854501552
2026-02-16 05:22:49,981,-6958373.66642175,-6123353.746620895
2026-02-16 05:23:21,982,-6958590.324320915,-6121865.418662834
2026-02-16 05:23:52,983,-6958803.64914269,-6120357.336569476
2026-02-16 05:24:23,984,-6959013.4817759665,-6118780.490805104
2026-02-16 05:24:55,985,-6959219.093964547,-6117151.630975419
2026-02-16 05:25:14,986,-6959419.710935402,-6115483.543969094
2026-02-16 05:25:45,987,-6959614.917225369,-6113697.383105081
2026-02-16 05:26:16,988,-6959804.675857615,-6111901.7811251655
2026-02-16 05:26:47,989,-6959989.562380788,-6110050.765163851
2026-02-16 05:27:18,990,-6960170.944894738,-6108153.258377998
2026-02-16 05:27:50,991,-6960351.229222913,-6106222.605877523
2026-02-16 05:28:21,992,-6960533.241711958,-6104398.486434344
2026-02-16 05:28:52,993,-6960719.526604254,-6102601.204197278
2026-02-16 05:29:23,994,-6960912.47535696,-6100937.432778233
2026-02-16 05:29:55,995,-6961114.137701102,-6099407.371072498
2026-02-16 05:30:14,996,-6961326.133408527,-6098053.207573615
2026-02-16 05:30:45,997,-6961549.392724217,-6096844.761522293
2026-02-16 05:31:16,998,-6961784.293085087,-6095821.8332942985
2026-02-16 05:31:47,999,-6962030.581821696,-6095040.325803599
2026-02-16 05:32:19,1000,-6962287.7067384375,-6094389.180221317
2026-02-16 05:32:50,1001,-6962555.413713143,-6093922.917541917
2026-02-16 05:33:21,1002,-6962833.267949031,-6093613.708789026
2026-02-16 05:33:52,1003,-6963120.4164876295,-6093423.847413236
2026-02-16 05:34:23,1004,-6963415.840887066,-6093423.470134631
2026-02-16 05:34:55,1005,-6963718.488490757,-6093559.133808046
2026-02-16 05:35:14,1006,-6964027.401004541,-6093807.873453041
2026-02-16 05:35:45,1007,-6964341.582560476,-6094124.467572607
2026-02-16 05:36:16,1008,-6964660.015662517,-6094534.774898978
2026-02-16 05:36:47,1009,-6964981.743883051,-6094986.651671703
2026-02-16 05:37:19,1010,-6965305.918822814,-6095499.950377832
2026-02-16 05:37:50,1011,-6965632.131177275,-6096031.683817688
2026-02-16 05:38:21,1012,-6965959.79415292,-6096643.568928519
2026-02-16 05:38:52,1013,-6966287.351795032,-6097298.2615354005
2026-02-16 05:39:24,1014,-6966612.727425561,-6097940.009700086
2026-02-16 05:39:55,1015,-6966933.459173203,-6098546.618835556
